cuadro,titulo,fila,departamento,columna,valor,unidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Familia Afinidad,Total país,Centros Atención Tiempo Parcial y Atención en la Comunidad|NNA,190.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Familia Afinidad,Total país,Centros Atención Tiempo Parcial y Atención en la Comunidad|Familias AF,131.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Familia Afinidad,Total país,Totales|NNA,308.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Familia Afinidad,Total país,Totales|Familias AF,211.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Afinidad Parcial,Total país,Centros SPE 24 horas|NNA,15.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Afinidad Parcial,Total país,Centros SPE 24 horas|Familias AF,7.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Afinidad Parcial,Total país,Centros Atención Tiempo Parcial y Atención en la Comunidad|NNA,0.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Afinidad Parcial,Total país,Centros Atención Tiempo Parcial y Atención en la Comunidad|Familias AF,0.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Afinidad Parcial,Total país,Totales|NNA,15.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Afinidad Parcial,Total país,Totales|Familias AF,7.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Afinidad,Total país,Centros SPE 24 horas|NNA,103.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Afinidad,Total país,Centros SPE 24 horas|Familias AF,73.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Afinidad,Total país,Centros Atención Tiempo Parcial y Atención en la Comunidad|NNA,190.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Afinidad,Total país,Centros Atención Tiempo Parcial y Atención en la Comunidad|Familias AF,131.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Afinidad,Total país,Totales|NNA,293.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Afinidad,Total país,Totales|Familias AF,204.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Total general,Total país,Centros SPE 24 horas|NNA,966.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Total general,Total país,Centros SPE 24 horas|Familias AF,522.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Total general,Total país,Centros Atención Tiempo Parcial y Atención en la Comunidad|NNA,2284.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Total general,Total país,Centros Atención Tiempo Parcial y Atención en la Comunidad|Familias AF,1308.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Total general,Total país,Totales|NNA,3250.0,cantidad
Cuadro 3,"Cuadro 3. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar y cantidad de familias de Acogimiento Familiar por tipo de centro, según propuesta de atención",Total general,Total país,Totales|Familias AF,1830.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Artigas,Centros SPE 24 horas,36.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Artigas,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Artigas,Total depto,36.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Canelones,Centros SPE 24 horas,20.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Canelones,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Canelones,Total depto,20.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Cerro Largo,Centros SPE 24 horas,76.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Total país,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Cerro Largo,Total depto,76.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Colonia,Centros SPE 24 horas,2.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Colonia,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Colonia,Total depto,2.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Durazno,Centros SPE 24 horas,38.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Durazno,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Durazno,Total depto,38.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Flores,Centros SPE 24 horas,29.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Flores,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Flores,Total depto,29.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Florida,Centros SPE 24 horas,4.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Florida,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Florida,Total depto,4.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Lavalleja,Centros SPE 24 horas,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Lavalleja,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Lavalleja,Total depto,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Maldonado,Centros SPE 24 horas,8.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Maldonado,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Maldonado,Total depto,8.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Montevideo,Centros SPE 24 horas,48.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Montevideo,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Montevideo,Total depto,48.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Paysandú,Centros SPE 24 horas,1.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Paysandú,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Paysandú,Total depto,1.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Río Negro,Centros SPE 24 horas,15.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Río Negro,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Río Negro,Total depto,15.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Rivera,Centros SPE 24 horas,15.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Rivera,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Rivera,Total depto,15.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Rocha,Centros SPE 24 horas,1.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Rocha,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Rocha,Total depto,1.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Salto,Centros SPE 24 horas,11.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Salto,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Salto,Total depto,11.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,San José,Centros SPE 24 horas,29.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,San José,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,San José,Total depto,29.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Soriano,Centros SPE 24 horas,3.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Soriano,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Soriano,Total depto,3.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Tacuarembó,Centros SPE 24 horas,13.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Tacuarembó,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Tacuarembó,Total depto,13.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Treinta y Tres,Centros SPE 24 horas,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Treinta y Tres,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Treinta y Tres,Total depto,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Total país,Total general,349.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Artigas,Centros SPE 24 horas,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Artigas,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Artigas,Total depto,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Canelones,Centros SPE 24 horas,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Canelones,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Canelones,Total depto,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Cerro Largo,Centros SPE 24 horas,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Total país,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Cerro Largo,Total depto,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Colonia,Centros SPE 24 horas,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Colonia,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Colonia,Total depto,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Durazno,Centros SPE 24 horas,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Durazno,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Durazno,Total depto,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Flores,Centros SPE 24 horas,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Flores,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Flores,Total depto,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Florida,Centros SPE 24 horas,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Florida,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Florida,Total depto,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Lavalleja,Centros SPE 24 horas,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Lavalleja,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Lavalleja,Total depto,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Maldonado,Centros SPE 24 horas,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Maldonado,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Maldonado,Total depto,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Montevideo,Centros SPE 24 horas,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Montevideo,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Montevideo,Total depto,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Paysandú,Centros SPE 24 horas,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Paysandú,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Paysandú,Total depto,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Río Negro,Centros SPE 24 horas,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Río Negro,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Río Negro,Total depto,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Rivera,Centros SPE 24 horas,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Rivera,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Rivera,Total depto,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Rocha,Centros SPE 24 horas,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Rocha,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Rocha,Total depto,0.0,cantidad
